WSPD,WVHT,APD
12.3,6.25,8.58
10.5,5.52,8.36
9.3,6.13,9.03
8.6,5.90,8.79
7.6,4.82,8.10
7.8,5.07,8.08
7.2,4.90,8.29
7.3,4.88,7.99
6.9,4.94,8.18
8.3,4.56,7.94
8.6,4.31,7.71
8.5,3.99,7.51
10.7,3.80,7.40
11.0,3.71,7.35
10.9,3.35,6.91
10.3,3.79,7.01
10.7,3.73,7.11
9.6,3.52,6.84
9.0,3.60,7.27
9.0,3.50,7.04
8.7,3.25,6.70
8.0,3.48,6.89
8.3,3.58,6.91
7.0,3.21,6.78
7.4,3.03,6.86
7.7,3.30,6.87
6.8,3.08,6.72
8.1,3.35,7.24
8.8,3.05,6.96
10.3,3.45,7.06
9.6,3.02,6.85
11.5,3.64,7.28
11.3,4.26,7.72
11.6,3.93,7.15
12.1,3.77,6.84
11.2,3.82,6.90
11.9,3.91,6.93
10.9,3.95,6.96
10.8,4.20,7.06
9.9,4.22,7.25
10.4,4.22,7.35
9.8,3.95,7.29
10.1,3.86,7.29
10.8,3.63,7.08
9.6,3.84,7.01
9.4,3.64,7.13
8.1,3.37,7.02
8.7,3.43,7.25
9.6,3.58,7.28
11.8,3.58,7.15
12.0,3.66,6.98
11.1,4.10,7.04
8.4,3.92,7.11
8.4,4.24,7.34
10.7,4.10,7.14
11.6,4.33,7.39
13.4,4.19,7.07
13.0,4.23,7.00
12.1,4.00,6.94
11.1,3.74,6.88
14.1,4.04,6.83
14.1,3.96,6.55
14.8,3.87,6.24
17.7,4.55,7.03
17.9,4.87,6.88
17.8,5.33,7.17
16.1,6.25,7.76
16.5,6.02,7.55
14.6,6.26,8.04
15.2,5.66,7.88
15.7,6.30,8.33
15.6,6.40,7.95
15.7,6.91,8.19
16.4,6.44,8.10
15.5,6.20,7.92
13.8,6.47,8.03
14.2,6.14,8.15
13.5,5.93,8.09
12.9,5.59,8.18
12.7,5.96,8.14
10.0,5.83,8.21
11.5,5.46,8.11
9.6,4.82,7.46
10.0,4.89,7.50
9.7,4.31,7.48
8.2,4.34,7.63
7.6,4.54,7.79
7.7,3.99,7.59
7.6,3.45,7.00
9.2,3.74,7.37
10.9,3.39,7.16
11.6,3.67,7.23
12.5,3.39,6.71
13.5,3.22,6.22
13.9,3.49,6.21
12.6,3.47,6.05
10.9,4.01,6.54
11.7,3.78,6.39
10.5,4.19,6.90
10.7,3.84,6.60
11.8,3.76,6.81
11.3,4.28,7.19
11.4,4.12,6.87
11.5,4.01,6.88
12.3,3.97,6.79
12.7,3.91,6.76
13.7,4.26,6.96
14.8,4.31,6.81
15.0,4.84,7.12
15.1,4.93,7.22
14.5,5.00,7.32
13.8,5.25,7.58
14.0,5.04,7.41
13.5,5.48,7.81
13.2,6.21,8.27
11.5,6.69,8.74
11.5,6.87,9.18
11.3,6.34,9.00
11.3,6.81,9.35
10.8,6.10,9.24
11.4,6.62,9.55
10.0,6.35,9.17
9.8,5.92,9.31
8.9,5.70,8.90
8.3,5.37,8.93
7.9,5.07,8.69
8.6,5.46,9.17
7.3,5.13,9.00
7.9,5.11,8.74
7.8,4.69,8.70
8.1,4.17,8.34
8.7,3.73,7.52
8.0,4.12,8.11
7.8,3.78,8.08
6.7,3.69,7.81
8.4,3.55,7.57
9.0,3.61,7.41
9.9,3.56,7.51
10.1,3.58,7.35
10.8,3.96,7.44
11.2,3.59,6.96
11.3,3.70,6.90
12.5,3.98,7.10
14.1,4.23,7.10
15.5,4.01,6.67
15.2,4.15,6.80
14.2,4.43,6.77
13.8,4.52,6.79
15.2,4.38,6.76
14.4,4.49,6.60
14.6,4.65,6.73
14.4,4.83,6.89
14.3,4.74,7.03
14.0,4.67,7.02
13.7,4.69,6.95
12.3,4.65,7.09
11.5,4.35,7.07
10.9,4.54,7.13
10.5,4.49,7.14
7.8,3.67,6.62
7.5,3.92,6.97
5.5,3.19,6.65
5.8,3.14,6.61
5.9,3.14,6.95
4.4,2.56,6.51
4.3,2.65,6.67
2.6,2.85,6.96
1.5,2.53,6.60
2.2,2.40,6.58
4.4,2.32,6.58
3.9,2.50,6.60
3.9,2.18,6.37
4.0,2.02,6.52
4.5,1.63,5.99
5.9,1.67,5.88
8.4,1.78,5.71
6.5,1.68,5.24
10.0,1.83,4.87
11.6,2.04,4.86
12.5,2.38,4.94
13.5,2.67,5.19
13.3,2.92,5.38
15.7,3.51,5.82
14.9,4.28,6.59
15.8,5.33,7.27
15.8,99.00,99.00
14.9,5.46,7.60
14.6,5.91,7.81
15.2,5.81,7.82
13.0,5.55,7.59
12.9,5.56,7.85
12.4,5.17,7.62
13.7,5.72,8.16
14.8,5.37,7.97
13.2,5.87,8.14
14.2,5.80,7.84
13.7,5.66,7.70
14.2,5.73,7.68
15.2,5.42,7.55
14.4,5.59,7.64
13.5,4.81,7.34
15.1,5.46,7.79
13.0,5.41,7.82
8.9,5.40,8.08
9.6,4.91,7.80
10.3,4.42,7.53
10.6,3.94,7.27
9.6,4.57,7.86
8.7,4.30,7.28
8.4,4.15,7.30
8.6,3.49,6.96
8.5,3.61,6.67
8.5,3.54,6.79
8.3,3.69,7.04
8.4,3.63,7.16
8.4,3.67,7.19
9.8,3.28,6.88
10.2,3.35,6.63
9.5,3.41,6.78
12.1,3.17,6.63
11.0,3.43,6.38
12.2,3.49,6.52
10.8,3.81,6.72
10.1,3.73,6.63
12.2,3.79,6.57
13.2,3.93,6.44
13.7,3.75,6.38
13.1,4.17,6.69
12.9,4.16,6.72
12.1,3.85,6.52
13.2,4.44,7.11
11.4,4.18,6.94
11.8,4.60,7.19
11.2,4.41,7.17
11.7,3.96,6.88
10.7,4.52,7.28
9.9,4.21,7.03
9.2,4.51,7.43
10.0,4.41,7.44
8.3,4.28,7.24
7.2,3.79,7.13
7.3,3.65,7.09
6.4,3.65,7.31
5.2,3.78,7.40
3.6,3.90,7.64
3.3,3.73,7.35
3.1,3.65,7.22
3.1,3.37,7.24
3.4,3.25,7.17
4.0,3.02,7.11
4.3,3.07,7.06
4.5,2.83,6.94
6.0,2.77,6.92
7.7,2.45,6.58
7.9,2.51,6.43
9.3,2.67,6.50
9.9,2.45,6.15
11.2,2.59,5.64
11.3,2.73,5.68
11.0,2.71,5.56
9.4,2.59,5.61
8.7,2.44,5.49
9.0,2.52,5.56
7.0,2.28,5.57
5.6,2.08,5.81
11.4,2.48,6.60
9.7,2.52,6.54
12.5,3.03,6.24
10.3,3.16,6.56
11.9,3.09,6.15
11.9,3.24,6.19
9.8,3.21,6.42
9.4,3.09,6.24
10.1,3.40,6.36
12.0,3.14,6.37
11.1,3.69,6.73
10.5,3.61,6.89
11.7,4.06,7.02
12.1,4.03,7.17
11.7,4.60,7.57
11.1,4.82,7.78
12.3,4.59,7.65
10.8,4.50,7.54
10.5,4.62,8.05
9.9,3.98,7.13
8.6,3.89,7.24
6.6,3.88,7.43
6.8,3.63,7.17
6.0,3.65,7.41
7.3,3.51,7.58
6.7,3.43,7.64
8.0,3.28,7.37
9.6,3.40,7.25
11.0,3.17,6.76
11.4,3.19,6.40
11.1,3.13,6.15
11.7,3.02,5.99
10.9,3.07,5.98
10.7,3.05,6.00
10.3,3.17,6.21
9.8,3.07,6.09
8.8,2.89,5.99
9.1,2.84,6.31
9.7,2.97,6.45
9.2,3.18,6.58
8.9,3.26,6.63
7.4,3.42,6.73
4.5,3.32,6.79
3.8,3.33,6.77
11.5,3.30,6.84
12.0,3.19,6.26
10.4,3.48,6.61
12.7,3.62,6.78
12.3,3.99,7.11
11.7,4.20,7.52
10.7,4.42,7.84
9.0,4.68,8.26
10.4,5.11,8.92
8.8,5.04,8.69
7.7,4.98,8.90
8.8,5.42,9.44
7.4,4.87,8.97
8.1,5.69,9.73
8.3,5.33,9.21
8.6,5.85,9.41
10.2,5.01,8.73
10.7,4.37,8.14
11.0,4.85,8.49
11.6,4.79,8.48
12.1,4.78,8.18
12.8,5.26,8.31
14.3,5.48,8.35
8.2,5.36,8.48
11.8,4.91,8.18
12.3,5.26,8.24
11.8,5.25,8.20
12.6,4.61,7.45
11.8,4.42,7.30
13.5,4.60,7.38
11.2,4.09,6.71
10.8,4.21,7.21
11.1,4.49,7.26
10.9,4.32,7.44
11.8,4.40,7.60
12.2,4.28,7.23
11.6,4.59,7.38
10.1,4.35,7.47
9.3,4.55,7.93
8.8,4.39,7.44
8.2,4.58,7.80
5.8,4.35,7.64
6.7,4.68,8.23
6.0,4.07,7.71
5.6,4.28,8.24
4.9,4.24,8.13
4.1,4.13,8.01
4.6,3.77,7.82
7.2,3.63,7.87
5.3,3.84,7.90
9.3,3.59,7.70
10.2,3.16,6.86
11.6,3.58,6.84
13.5,3.40,6.29
14.5,4.01,6.58
15.8,3.99,6.49
15.6,4.70,6.82
16.4,4.92,7.11
16.4,5.06,7.32
14.1,5.06,7.39
15.0,4.94,7.33
13.0,4.62,7.10
12.9,4.88,7.29
13.0,4.46,7.02
12.8,4.22,6.78
13.8,4.12,6.86
11.5,3.62,6.23
10.6,4.12,6.90
9.6,3.87,6.83
8.5,3.63,7.13
6.6,3.61,7.33
6.0,3.40,7.23
7.6,3.52,7.50
10.3,3.33,7.18
12.3,3.21,6.48
14.6,3.14,6.22
14.8,3.25,5.82
12.2,3.52,6.15
15.0,3.83,6.27
14.6,3.97,6.56
14.9,4.82,6.88
13.9,5.43,7.65
13.6,5.71,7.90
11.9,5.43,7.76
8.4,5.61,8.31
13.1,5.75,8.49
11.4,5.44,8.20
10.3,5.02,7.90
12.8,5.18,8.24
12.4,4.67,7.64
13.1,4.90,7.52
12.8,5.11,7.59
14.5,6.14,8.33
14.5,5.08,7.34
15.5,5.46,7.38
15.2,6.28,7.95
14.7,7.34,8.50
15.1,6.32,7.98
16.1,7.00,8.57
17.4,6.11,7.70
14.2,7.00,8.45
14.1,7.33,8.67
15.2,6.93,8.03
15.1,6.64,8.12
15.3,6.81,8.57
14.7,7.90,9.12
13.5,6.77,8.58
12.7,7.07,8.79
12.5,6.59,8.65
11.4,5.58,8.11
11.9,6.05,8.05
13.5,6.03,7.96
12.7,5.83,7.74
14.5,5.96,7.74
13.3,5.66,7.42
14.5,5.40,7.31
13.3,4.63,6.91
11.6,4.74,7.18
10.9,4.51,7.23
10.4,4.53,7.47
8.9,4.03,7.13
6.3,4.06,7.30
4.7,4.53,7.65
1.2,3.90,7.31
1.6,3.66,7.21
5.3,3.39,7.36
7.3,3.30,7.36
9.2,3.16,7.05
11.3,2.86,6.41
13.2,3.03,6.24
13.8,3.13,6.24
15.3,3.13,6.18
15.8,3.87,6.27
17.6,4.16,6.26
18.7,4.35,6.34
18.2,4.61,6.51
17.7,5.73,7.01
17.2,6.13,7.51
15.3,5.75,7.45
11.4,6.23,7.60
10.4,5.70,7.90
10.1,5.98,8.17
10.1,5.90,8.24
9.6,5.12,8.14
10.9,5.63,8.54
11.7,5.45,8.90
11.8,5.26,8.41
13.2,6.03,8.54
13.8,6.73,8.81
14.2,7.04,8.80
13.4,6.87,8.47
16.0,6.73,8.78
16.5,7.66,8.69
17.0,8.97,9.57
18.7,8.33,9.16
18.6,8.69,9.51
20.4,9.06,9.70
18.8,9.79,10.12
18.7,10.47,10.22
17.8,9.28,9.91
18.3,9.16,9.59
17.2,9.30,10.14
17.4,8.89,9.84
17.2,8.56,9.69
17.5,8.50,9.60
16.4,8.29,9.40
17.0,8.83,9.87
16.4,8.55,9.45
17.5,9.81,10.30
16.2,9.22,10.15
17.2,9.78,10.16
14.7,8.50,9.37
14.5,8.95,9.86
13.0,8.21,9.64
12.3,7.09,9.22
11.0,6.48,8.55
10.0,5.87,8.65
8.3,4.96,7.97
7.3,4.99,8.44
5.2,4.80,8.48
4.8,4.84,8.31
6.1,4.62,8.40
7.3,4.33,8.10
7.3,4.63,8.44
9.5,4.22,7.91
11.4,4.17,7.61
11.7,4.02,7.13
12.2,3.77,6.86
11.6,3.33,6.40
9.2,3.37,6.58
15.6,3.64,6.33
17.2,4.54,6.84
17.1,4.82,7.02
16.3,5.45,7.65
18.3,6.55,8.27
18.1,6.76,8.58
17.7,8.35,9.34
14.2,7.44,9.03
12.0,7.90,9.51
10.3,8.18,9.70
12.6,7.68,9.36
16.8,7.70,9.14
17.6,7.41,8.81
17.3,6.71,8.22
16.3,6.97,8.20
15.9,7.10,8.48
15.2,6.98,8.66
12.8,6.39,8.60
13.7,6.57,8.39
13.2,5.81,8.32
15.1,6.18,8.25
11.3,5.15,7.51
13.6,4.86,7.34
12.6,4.77,7.15
10.9,4.84,7.42
11.3,4.59,7.01
13.2,4.41,6.77
10.3,4.27,7.06
11.0,4.05,6.99
8.9,4.07,7.18
9.1,3.81,6.93
7.4,3.41,6.96
8.6,3.73,7.19
5.6,3.48,7.08
7.3,3.28,6.96
9.0,2.88,6.45
9.8,3.05,6.36
11.9,2.98,6.21
13.7,3.29,6.11
14.3,3.41,6.02
14.8,3.52,6.03
15.2,3.94,6.55
16.1,4.34,6.87
15.6,4.87,6.86
18.1,5.20,7.46
14.3,5.61,7.35
7.7,5.47,7.63
6.3,5.19,7.88
7.0,4.56,7.58
7.7,4.94,8.16
7.7,5.23,8.19
8.0,5.40,8.33
8.2,5.39,8.34
7.4,7.32,9.43
7.2,7.39,9.79
7.3,6.58,9.17
7.9,6.04,9.00
7.2,5.18,8.47
7.2,5.38,8.67
6.2,5.16,8.83
6.3,4.40,8.20
13.8,4.77,8.65
12.4,4.77,7.77
9.8,5.24,7.89
10.9,4.68,7.68
11.2,4.78,7.61
8.9,4.46,7.45
9.3,4.53,7.46
10.6,4.26,7.54
11.5,4.13,7.13
13.4,3.90,6.77
13.4,4.14,6.83
14.6,4.37,6.84
15.8,5.05,6.79
16.6,5.42,7.20
