YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2007,12,10,12,00,271,12.1,15.5,4.00,11.43,6.94,999,989.1,4.4,5.2,999.0,99.0,99.00
2007,12,10,13,00,253,11.1,14.8,3.74,12.12,6.88,999,989.8,4.9,5.2,999.0,99.0,99.00
2007,12,10,14,00,258,14.1,17.5,4.04,10.81,6.83,999,989.7,4.8,5.2,999.0,99.0,99.00
2007,12,10,15,00,258,14.1,18.1,3.96,10.81,6.55,999,990.2,4.9,5.2,999.0,99.0,99.00
2007,12,10,16,00,261,14.8,18.1,3.87,11.43,6.24,999,990.6,4.8,5.2,999.0,99.0,99.00
2007,12,10,17,00,272,17.7,22.7,4.55,10.81,7.03,999,991.7,4.2,5.2,999.0,99.0,99.00
2007,12,10,18,00,278,17.9,22.9,4.87,8.33,6.88,999,993.1,3.8,5.1,999.0,99.0,99.00
2007,12,10,19,00,277,17.8,23.1,5.33,9.09,7.17,999,994.9,3.6,5.1,999.0,99.0,99.00
2007,12,10,20,00,277,16.1,20.4,6.25,10.81,7.76,999,996.8,3.8,5.1,999.0,99.0,99.00
2007,12,10,21,00,276,16.5,21.2,6.02,10.81,7.55,999,998.3,4.6,5.1,999.0,99.0,99.00
2007,12,10,22,00,270,14.6,19.4,6.26,10.81,8.04,999,999.4,4.4,5.1,999.0,99.0,99.00
2007,12,10,23,00,272,15.2,18.8,5.66,10.81,7.88,999,1000.4,4.3,5.1,999.0,99.0,99.00
2007,12,11,00,00,271,15.7,20.4,6.30,11.43,8.33,999,1001.6,3.1,5.1,999.0,99.0,99.00
2007,12,11,01,00,276,15.6,20.6,6.40,12.90,7.95,999,1002.8,4.2,5.1,999.0,99.0,99.00
2007,12,11,02,00,280,15.7,19.0,6.91,11.43,8.19,999,1004.4,4.0,5.1,999.0,99.0,99.00
2007,12,11,03,00,274,16.4,20.1,6.44,10.00,8.10,999,1005.9,4.9,5.1,999.0,99.0,99.00
2007,12,11,04,00,279,15.5,18.9,6.20,11.43,7.92,999,1007.4,4.8,5.1,999.0,99.0,99.00
2007,12,11,05,00,276,13.8,17.7,6.47,12.12,8.03,999,1008.9,4.8,5.1,999.0,99.0,99.00
2007,12,11,06,00,281,14.2,17.6,6.14,11.43,8.15,999,1009.9,4.4,5.0,999.0,99.0,99.00
2007,12,11,07,00,283,13.5,17.4,5.93,11.43,8.09,999,1010.6,4.4,5.0,999.0,99.0,99.00
2007,12,11,08,00,274,12.9,15.7,5.59,12.90,8.18,999,1011.6,4.2,5.0,999.0,99.0,99.00
2007,12,11,09,00,271,12.7,15.7,5.96,12.12,8.14,999,1012.3,4.4,5.0,999.0,99.0,99.00
2007,12,11,10,00,276,10.0,12.6,5.83,11.43,8.21,999,1013.0,3.6,5.0,999.0,99.0,99.00
2007,12,11,11,00,262,11.5,13.9,5.46,12.12,8.11,999,1013.3,4.4,5.0,999.0,99.0,99.00
2007,12,11,12,00,273,9.6,11.5,4.82,12.12,7.46,999,1013.7,3.9,5.0,999.0,99.0,99.00
2007,12,11,13,00,260,10.0,13.9,4.89,10.81,7.50,999,1013.9,3.5,5.0,999.0,99.0,99.00
2007,12,11,14,00,249,9.7,11.7,4.31,11.43,7.48,999,1014.0,4.3,5.0,999.0,99.0,99.00
2007,12,11,15,00,246,8.2,10.1,4.34,10.81,7.63,999,1013.8,4.5,5.0,999.0,99.0,99.00
2007,12,11,16,00,236,7.6,9.7,4.54,10.81,7.79,999,1013.3,4.4,5.0,999.0,99.0,99.00
2007,12,11,17,00,219,7.7,9.1,3.99,10.81,7.59,999,1012.8,4.3,5.0,999.0,99.0,99.00
2007,12,11,18,00,200,7.6,9.5,3.45,12.90,7.00,999,1012.1,4.5,5.0,999.0,99.0,99.00
2007,12,11,19,00,195,9.2,11.1,3.74,10.81,7.37,999,1011.6,4.4,5.0,999.0,99.0,99.00
2007,12,11,20,00,181,10.9,12.8,3.39,10.81,7.16,999,1010.8,4.0,5.0,999.0,99.0,99.00
2007,12,11,21,00,168,11.6,14.5,3.67,12.12,7.23,999,1008.8,4.4,5.0,999.0,99.0,99.00
2007,12,11,22,00,166,12.5,14.7,3.39,10.00,6.71,999,1007.2,4.4,5.0,999.0,99.0,99.00
2007,12,11,23,00,163,13.5,17.2,3.22,10.81,6.22,999,1004.5,4.7,5.0,999.0,99.0,99.00
2007,12,12,00,00,168,13.9,16.9,3.49,10.81,6.21,999,1002.5,5.0,5.0,999.0,99.0,99.00
2007,12,12,01,00,182,12.6,14.8,3.47,6.67,6.05,999,1001.0,5.6,5.0,999.0,99.0,99.00
2007,12,12,02,00,190,10.9,13.7,4.01,7.69,6.54,999,1000.2,6.0,5.0,999.0,99.0,99.00
2007,12,12,03,00,206,11.7,14.3,3.78,8.33,6.39,999,999.8,6.2,5.0,999.0,99.0,99.00
2007,12,12,04,00,209,10.5,13.0,4.19,9.09,6.90,999,999.6,6.2,5.0,999.0,99.0,99.00
2007,12,12,05,00,209,10.7,14.0,3.84,9.09,6.60,999,1000.0,6.3,5.0,999.0,99.0,99.00
2007,12,12,06,00,212,11.8,14.5,3.76,9.09,6.81,999,999.8,6.3,5.0,999.0,99.0,99.00
2007,12,12,07,00,210,11.3,13.7,4.28,10.00,7.19,999,999.8,6.3,5.0,999.0,99.0,99.00
2007,12,12,08,00,218,11.4,13.5,4.12,9.09,6.87,999,999.8,6.4,5.0,999.0,99.0,99.00
2007,12,12,09,00,216,11.5,14.0,4.01,9.09,6.88,999,999.7,6.3,5.0,999.0,99.0,99.00
2007,12,12,10,00,216,12.3,15.5,3.97,10.00,6.79,999,999.8,6.2,5.0,999.0,99.0,99.00
2007,12,12,11,00,216,12.7,15.1,3.91,9.09,6.76,999,999.8,5.9,5.0,999.0,99.0,99.00
2007,12,12,12,00,219,13.7,16.8,4.26,10.00,6.96,999,999.8,5.7,5.0,999.0,99.0,99.00
2007,12,12,13,00,225,14.8,18.6,4.31,10.81,6.81,999,1000.2,5.8,5.0,999.0,99.0,99.00
2007,12,12,14,00,229,15.0,18.3,4.84,10.81,7.12,999,1000.3,6.0,5.0,999.0,99.0,99.00
2007,12,12,15,00,239,15.1,19.3,4.93,10.81,7.22,999,1001.1,6.0,5.0,999.0,99.0,99.00
2007,12,12,16,00,245,14.5,18.9,5.00,10.81,7.32,999,1002.3,6.0,5.0,999.0,99.0,99.00
2007,12,12,17,00,248,13.8,17.9,5.25,11.43,7.58,999,1003.8,6.0,5.0,999.0,99.0,99.00
2007,12,12,18,00,251,14.0,17.4,5.04,11.43,7.41,999,1005.4,5.6,5.0,999.0,99.0,99.00
2007,12,12,19,00,253,13.5,16.4,5.48,11.43,7.81,999,1006.7,5.2,5.0,999.0,99.0,99.00
2007,12,12,20,00,254,13.2,16.6,6.21,12.90,8.27,999,1008.0,5.6,5.0,999.0,99.0,99.00
2007,12,12,21,00,249,11.5,14.4,6.69,12.90,8.74,999,1009.1,5.1,5.0,999.0,99.0,99.00
2007,12,12,22,00,250,11.5,15.7,6.87,17.39,9.18,999,1009.4,5.6,5.0,999.0,99.0,99.00
2007,12,12,23,00,249,11.3,14.6,6.34,17.39,9.00,999,1010.0,5.4,5.0,999.0,99.0,99.00
2007,12,13,00,00,254,11.3,14.9,6.81,17.39,9.35,999,1010.6,5.5,5.0,999.0,99.0,99.00
2007,12,13,01,00,256,10.8,14.5,6.10,17.39,9.24,999,1011.4,5.5,5.0,999.0,99.0,99.00
2007,12,13,02,00,260,11.4,15.2,6.62,14.81,9.55,999,1012.1,5.7,5.0,999.0,99.0,99.00
2007,12,13,03,00,252,10.0,12.8,6.35,16.00,9.17,999,1012.8,5.1,5.0,999.0,99.0,99.00
2007,12,13,04,00,262,9.8,13.3,5.92,16.00,9.31,999,1013.5,5.3,5.0,999.0,99.0,99.00
2007,12,13,05,00,256,8.9,10.9,5.70,16.00,8.90,999,1014.2,5.1,5.0,999.0,99.0,99.00
2007,12,13,06,00,256,8.3,10.8,5.37,13.79,8.93,999,1014.6,5.3,5.0,999.0,99.0,99.00
2007,12,13,07,00,263,7.9,9.6,5.07,16.00,8.69,999,1015.1,5.3,5.0,999.0,99.0,99.00
2007,12,13,08,00,274,8.6,11.6,5.46,13.79,9.17,999,1015.2,5.3,5.0,999.0,99.0,99.00
2007,12,13,09,00,276,7.3,10.3,5.13,13.79,9.00,999,1015.2,5.1,5.0,999.0,99.0,99.00
2007,12,13,10,00,282,7.9,10.2,5.11,11.43,8.74,999,1015.1,4.8,5.0,999.0,99.0,99.00
2007,12,13,11,00,285,7.8,9.7,4.69,14.81,8.70,999,1014.6,4.8,5.0,999.0,99.0,99.00
2007,12,13,12,00,295,8.1,10.1,4.17,14.81,8.34,999,1014.2,4.8,5.0,999.0,99.0,99.00
2007,12,13,13,00,297,8.7,10.3,3.73,12.90,7.52,999,1014.1,4.8,5.0,999.0,99.0,99.00
2007,12,13,14,00,296,8.0,10.0,4.12,13.79,8.11,999,1013.5,4.7,5.0,999.0,99.0,99.00
2007,12,13,15,00,288,7.8,9.4,3.78,14.81,8.08,999,1013.3,4.5,5.0,999.0,99.0,99.00
2007,12,13,16,00,292,6.7,8.5,3.69,14.81,7.81,999,1013.0,4.5,5.0,999.0,99.0,99.00
2007,12,13,17,00,291,8.4,10.4,3.55,13.79,7.57,999,1012.9,4.6,5.0,999.0,99.0,99.00
2007,12,13,18,00,292,9.0,10.6,3.61,13.79,7.41,999,1012.9,4.6,5.0,999.0,99.0,99.00
2007,12,13,19,00,298,9.9,12.3,3.56,13.79,7.51,999,1012.9,4.5,5.0,999.0,99.0,99.00
2007,12,13,20,00,314,10.1,12.3,3.58,12.90,7.35,999,1013.0,4.3,5.0,999.0,99.0,99.00
2007,12,13,21,00,297,10.8,13.0,3.96,13.79,7.44,999,1012.8,4.1,5.0,999.0,99.0,99.00
2007,12,13,22,00,304,11.2,13.8,3.59,12.90,6.96,999,1012.3,4.3,5.0,999.0,99.0,99.00
2007,12,13,23,00,299,11.3,13.6,3.70,12.12,6.90,999,1011.8,4.0,5.0,999.0,99.0,99.00
2007,12,14,00,00,304,12.5,15.2,3.98,12.12,7.10,999,1011.7,4.0,5.0,999.0,99.0,99.00
2007,12,14,01,00,304,14.1,17.9,4.23,12.12,7.10,999,1011.6,4.1,5.0,999.0,99.0,99.00
2007,12,14,02,00,301,15.5,19.6,4.01,10.81,6.67,999,1011.9,3.9,5.0,999.0,99.0,99.00
2007,12,14,03,00,302,15.2,18.1,4.15,9.09,6.80,999,1012.2,3.7,5.0,999.0,99.0,99.00
2007,12,14,04,00,303,14.2,17.1,4.43,8.33,6.77,999,1012.3,3.6,5.0,999.0,99.0,99.00
2007,12,14,05,00,299,13.8,17.1,4.52,8.33,6.79,999,1012.7,3.6,5.0,999.0,99.0,99.00
2007,12,14,06,00,300,15.2,18.9,4.38,9.09,6.76,999,1013.0,3.5,5.0,999.0,99.0,99.00
2007,12,14,07,00,307,14.4,17.2,4.49,9.09,6.60,999,1013.3,3.6,5.0,999.0,99.0,99.00
2007,12,14,08,00,303,14.6,18.0,4.65,10.00,6.73,999,1013.7,3.7,5.0,999.0,99.0,99.00
2007,12,14,09,00,306,14.4,18.4,4.83,10.00,6.89,999,1014.0,3.6,5.0,999.0,99.0,99.00
2007,12,14,10,00,302,14.3,17.9,4.74,10.00,7.03,999,1014.3,3.6,5.0,999.0,99.0,99.00
2007,12,14,11,00,303,14.0,16.8,4.67,10.00,7.02,999,1014.9,3.9,5.0,999.0,99.0,99.00
2007,12,14,12,00,313,13.7,16.5,4.69,10.00,6.95,999,1015.2,3.4,5.0,999.0,99.0,99.00
2007,12,14,13,00,309,12.3,14.7,4.65,10.00,7.09,999,1015.5,3.5,5.0,999.0,99.0,99.00
2007,12,14,14,00,306,11.5,13.6,4.35,10.00,7.07,999,1015.7,3.6,5.0,999.0,99.0,99.00
2007,12,14,15,00,302,10.9,13.0,4.54,10.00,7.13,999,1015.9,3.7,5.0,999.0,99.0,99.00
2007,12,14,16,00,287,10.5,13.2,4.49,9.09,7.14,999,1015.6,3.2,5.0,999.0,99.0,99.00
2007,12,14,17,00,295,7.8,9.5,3.67,10.81,6.62,999,1014.8,3.3,5.0,999.0,99.0,99.00
2007,12,14,18,00,282,7.5,8.9,3.92,9.09,6.97,999,1014.6,3.3,5.0,999.0,99.0,99.00
2007,12,14,19,00,290,5.5,6.9,3.19,9.09,6.65,999,1013.9,3.2,5.0,999.0,99.0,99.00
2007,12,14,20,00,270,5.8,7.4,3.14,9.09,6.61,999,1013.4,3.2,5.0,999.0,99.0,99.00
2007,12,14,21,00,265,5.9,8.0,3.14,9.09,6.95,999,1012.3,3.1,5.0,999.0,99.0,99.00
2007,12,14,22,00,253,4.4,5.7,2.56,8.33,6.51,999,1010.7,3.0,5.0,999.0,99.0,99.00
2007,12,14,23,00,255,4.3,5.5,2.65,9.09,6.67,999,1008.9,3.0,5.0,999.0,99.0,99.00
2007,12,15,00,00,238,2.6,3.7,2.85,8.33,6.96,999,1007.7,2.8,5.0,999.0,99.0,99.00
2007,12,15,01,00,151,1.5,2.7,2.53,9.09,6.60,999,1006.0,2.9,5.0,999.0,99.0,99.00
2007,12,15,02,00,131,2.2,4.0,2.40,8.33,6.58,999,1004.7,2.9,5.0,999.0,99.0,99.00
2007,12,15,03,00,155,4.4,5.6,2.32,8.33,6.58,999,1003.8,1.3,5.0,999.0,99.0,99.00
2007,12,15,04,00,119,3.9,4.8,2.50,8.33,6.60,999,1002.9,1.2,4.9,999.0,99.0,99.00
2007,12,15,05,00,103,3.9,5.2,2.18,7.69,6.37,999,1002.2,1.6,4.9,999.0,99.0,99.00
2007,12,15,06,00,68,4.0,4.9,2.02,8.33,6.52,999,1001.8,2.1,4.9,999.0,99.0,99.00
2007,12,15,07,00,54,4.5,5.6,1.63,8.33,5.99,999,1001.8,2.6,4.9,999.0,99.0,99.00
2007,12,15,08,00,28,5.9,7.2,1.67,7.69,5.88,999,1002.1,3.1,4.9,999.0,99.0,99.00
2007,12,15,09,00,17,8.4,10.6,1.78,7.14,5.71,999,1002.4,2.7,5.0,999.0,99.0,99.00
2007,12,15,10,00,2,6.5,7.6,1.68,7.14,5.24,999,1003.5,2.9,5.0,999.0,99.0,99.00
2007,12,15,11,00,356,10.0,13.6,1.83,7.14,4.87,999,1004.1,2.6,5.0,999.0,99.0,99.00
2007,12,15,12,00,352,11.6,13.2,2.04,6.67,4.86,999,1004.6,3.1,5.0,999.0,99.0,99.00
2007,12,15,13,00,348,12.5,15.1,2.38,7.14,4.94,999,1005.9,2.8,5.0,999.0,99.0,99.00
2007,12,15,14,00,350,13.5,16.2,2.67,6.67,5.19,999,1006.8,2.4,5.0,999.0,99.0,99.00
2007,12,15,15,00,347,13.3,16.9,2.92,7.14,5.38,999,1007.8,2.6,5.0,999.0,99.0,99.00
2007,12,15,16,00,350,15.7,19.5,3.51,7.14,5.82,999,1009.1,2.3,5.0,999.0,99.0,99.00
2007,12,15,17,00,337,14.9,18.1,4.28,8.33,6.59,999,1010.6,2.4,5.0,999.0,99.0,99.00
2007,12,15,18,00,343,15.8,19.9,5.33,9.09,7.27,999,1011.9,2.5,5.0,999.0,99.0,99.00
2007,12,15,19,00,344,15.8,19.5,99.00,99.00,99.00,999,1013.4,2.4,5.0,999.0,99.0,99.00
2007,12,15,20,00,335,14.9,18.0,5.46,10.81,7.60,999,1015.2,1.9,4.9,999.0,99.0,99.00
2007,12,15,21,00,341,14.6,18.2,5.91,10.81,7.81,999,1016.1,1.8,4.9,999.0,99.0,99.00
2007,12,15,22,00,335,15.2,18.2,5.81,10.81,7.82,999,1016.6,1.5,4.9,999.0,99.0,99.00
2007,12,15,23,00,334,13.0,15.5,5.55,12.12,7.59,999,1017.4,1.6,4.9,999.0,99.0,99.00
2007,12,16,00,00,328,12.9,15.8,5.56,11.43,7.85,999,1018.0,1.8,4.9,999.0,99.0,99.00
2007,12,16,01,00,311,12.4,15.2,5.17,11.43,7.62,999,1018.3,1.8,5.0,999.0,99.0,99.00
2007,12,16,02,00,306,13.7,16.9,5.72,12.12,8.16,999,1017.9,2.2,5.0,999.0,99.0,99.00
2007,12,16,03,00,303,14.8,18.2,5.37,10.81,7.97,999,1017.8,2.2,4.9,999.0,99.0,99.00
2007,12,16,04,00,297,13.2,16.9,5.87,10.81,8.14,999,1017.9,2.6,4.9,999.0,99.0,99.00
2007,12,16,05,00,291,14.2,17.5,5.80,10.00,7.84,999,1017.3,2.6,4.9,999.0,99.0,99.00
2007,12,16,06,00,299,13.7,16.5,5.66,11.43,7.70,999,1016.8,2.3,4.9,999.0,99.0,99.00
2007,12,16,07,00,294,14.2,18.7,5.73,10.00,7.68,999,1015.8,2.8,4.9,999.0,99.0,99.00
2007,12,16,08,00,284,15.2,18.3,5.42,10.00,7.55,999,1015.2,3.1,4.9,999.0,99.0,99.00
2007,12,16,09,00,293,14.4,17.4,5.59,10.00,7.64,999,1014.7,3.2,4.9,999.0,99.0,99.00
2007,12,16,10,00,290,13.5,17.2,4.81,13.79,7.34,999,1013.7,3.4,4.9,999.0,99.0,99.00
2007,12,16,11,00,307,15.1,20.4,5.46,10.00,7.79,999,1013.3,2.7,4.9,999.0,99.0,99.00
2007,12,16,12,00,314,13.0,18.3,5.41,10.00,7.82,999,1012.6,1.5,5.0,999.0,99.0,99.00
2007,12,16,13,00,312,8.9,11.0,5.40,10.00,8.08,999,1012.2,1.6,5.0,999.0,99.0,99.00
2007,12,16,14,00,320,9.6,12.3,4.91,10.00,7.80,999,1011.0,2.3,5.0,999.0,99.0,99.00
2007,12,16,15,00,327,10.3,12.5,4.42,10.00,7.53,999,1010.4,2.1,4.9,999.0,99.0,99.00
2007,12,16,16,00,325,10.6,13.0,3.94,12.90,7.27,999,1009.5,1.9,4.9,999.0,99.0,99.00
2007,12,16,17,00,328,9.6,12.5,4.57,13.79,7.86,999,1008.9,1.2,4.9,999.0,99.0,99.00
2007,12,16,18,00,325,8.7,11.8,4.30,9.09,7.28,999,1008.8,0.7,4.9,999.0,99.0,99.00
2007,12,16,19,00,332,8.4,11.3,4.15,13.79,7.30,999,1008.2,0.3,4.9,999.0,99.0,99.00
2007,12,16,20,00,327,8.6,10.8,3.49,9.09,6.96,999,1007.5,0.5,4.9,999.0,99.0,99.00
2007,12,16,21,00,319,8.5,10.7,3.61,8.33,6.67,999,1006.6,0.4,4.9,999.0,99.0,99.00
2007,12,16,22,00,322,8.5,10.7,3.54,9.09,6.79,999,1005.4,0.2,4.9,999.0,99.0,99.00
2007,12,16,23,00,325,8.3,10.5,3.69,12.90,7.04,999,1004.4,0.3,4.9,999.0,99.0,99.00
2007,12,17,00,00,318,8.4,10.9,3.63,12.12,7.16,999,1003.5,0.4,4.9,999.0,99.0,99.00
2007,12,17,01,00,328,8.4,11.4,3.67,12.12,7.19,999,1002.7,0.2,4.9,999.0,99.0,99.00
2007,12,17,02,00,323,9.8,12.2,3.28,11.43,6.88,999,1002.1,0.3,4.9,999.0,99.0,99.00
2007,12,17,03,00,330,10.2,13.1,3.35,8.33,6.63,999,1002.1,0.3,4.9,999.0,99.0,99.00
2007,12,17,04,00,319,9.5,12.0,3.41,9.09,6.78,999,1001.9,0.2,4.9,999.0,99.0,99.00
2007,12,17,05,00,323,12.1,15.3,3.17,9.09,6.63,999,1001.9,0.1,4.9,999.0,99.0,99.00
2007,12,17,06,00,316,11.0,13.9,3.43,9.09,6.38,999,1001.9,0.2,4.9,999.0,99.0,99.00
2007,12,17,07,00,312,12.2,14.7,3.49,10.00,6.52,999,1001.6,0.2,4.9,999.0,99.0,99.00
2007,12,17,08,00,305,10.8,13.3,3.81,10.00,6.72,999,1001.6,0.4,4.9,999.0,99.0,99.00
2007,12,17,09,00,317,10.1,13.1,3.73,9.09,6.63,999,1002.0,0.2,4.9,999.0,99.0,99.00
2007,12,17,10,00,323,12.2,15.5,3.79,9.09,6.57,999,1001.6,-0.3,4.9,999.0,99.0,99.00
2007,12,17,11,00,322,13.2,16.6,3.93,10.00,6.44,999,1001.5,-0.1,4.9,999.0,99.0,99.00
2007,12,17,12,00,324,13.7,16.6,3.75,10.00,6.38,999,1001.8,0.1,4.9,999.0,99.0,99.00
2007,12,17,13,00,314,13.1,16.9,4.17,10.00,6.69,999,1002.3,-0.6,4.9,999.0,99.0,99.00
2007,12,17,14,00,312,12.9,17.1,4.16,10.00,6.72,999,1002.4,-0.6,4.9,999.0,99.0,99.00
2007,12,17,15,00,317,12.1,14.3,3.85,10.00,6.52,999,1002.3,-0.1,4.9,999.0,99.0,99.00
2007,12,17,16,00,328,13.2,15.6,4.44,10.81,7.11,999,1002.5,-0.3,4.9,999.0,99.0,99.00
2007,12,17,17,00,317,11.4,13.9,4.18,10.81,6.94,999,1002.5,0.1,4.9,999.0,99.0,99.00
2007,12,17,18,00,321,11.8,15.1,4.60,10.81,7.19,999,1002.6,-0.1,4.9,999.0,99.0,99.00
2007,12,17,19,00,320,11.2,13.8,4.41,10.81,7.17,999,1002.7,0.3,4.9,999.0,99.0,99.00
2007,12,17,20,00,307,11.7,14.9,3.96,9.09,6.88,999,1002.8,0.3,4.9,999.0,99.0,99.00
2007,12,17,21,00,310,10.7,13.3,4.52,10.81,7.28,999,1003.7,0.4,4.9,999.0,99.0,99.00
2007,12,17,22,00,299,9.9,12.4,4.21,11.43,7.03,999,1002.6,0.3,4.9,999.0,99.0,99.00
2007,12,17,23,00,303,9.2,12.3,4.51,11.43,7.43,999,1002.2,0.3,4.9,999.0,99.0,99.00
2007,12,18,00,00,288,10.0,12.4,4.41,11.43,7.44,999,1002.7,0.4,4.9,999.0,99.0,99.00
2007,12,18,01,00,302,8.3,10.8,4.28,11.43,7.24,999,1001.5,0.2,4.9,999.0,99.0,99.00
2007,12,18,02,00,306,7.2,9.9,3.79,10.81,7.13,999,1000.7,0.0,4.9,999.0,99.0,99.00
2007,12,18,03,00,310,7.3,9.8,3.65,11.43,7.09,999,1000.0,0.0,4.9,999.0,99.0,99.00
2007,12,18,04,00,306,6.4,8.1,3.65,11.43,7.31,999,999.6,-0.1,4.8,999.0,99.0,99.00
2007,12,18,05,00,285,5.2,6.7,3.78,11.43,7.40,999,998.9,-0.1,4.8,999.0,99.0,99.00
2007,12,18,06,00,304,3.6,6.2,3.90,10.81,7.64,999,998.1,-0.1,4.8,999.0,99.0,99.00
2007,12,18,07,00,303,3.3,4.9,3.73,10.81,7.35,999,997.3,-0.1,4.8,999.0,99.0,99.00
2007,12,18,08,00,312,3.1,4.6,3.65,10.81,7.22,999,996.7,-0.1,4.8,999.0,99.0,99.00
2007,12,18,09,00,335,3.1,4.5,3.37,10.00,7.24,999,996.2,-0.1,4.8,999.0,99.0,99.00
2007,12,18,10,00,359,3.4,5.2,3.25,10.81,7.17,999,995.2,-0.2,4.8,999.0,99.0,99.00
2007,12,18,11,00,20,4.0,6.3,3.02,10.81,7.11,999,994.4,-0.5,4.8,999.0,99.0,99.00
2007,12,18,12,00,23,4.3,6.2,3.07,9.09,7.06,999,993.7,-0.4,4.8,999.0,99.0,99.00
2007,12,18,13,00,29,4.5,6.6,2.83,10.00,6.94,999,993.1,-0.4,4.8,999.0,99.0,99.00
2007,12,18,14,00,18,6.0,7.9,2.77,10.00,6.92,999,992.3,-0.3,4.8,999.0,99.0,99.00
2007,12,18,15,00,12,7.7,9.8,2.45,10.81,6.58,999,992.3,-0.5,4.8,999.0,99.0,99.00
2007,12,18,16,00,352,7.9,10.1,2.51,9.09,6.43,999,993.0,-0.5,4.8,999.0,99.0,99.00
2007,12,18,17,00,338,9.3,11.5,2.67,10.00,6.50,999,993.8,-0.4,4.8,999.0,99.0,99.00
2007,12,18,18,00,327,9.9,12.6,2.45,10.00,6.15,999,994.7,-0.1,4.8,999.0,99.0,99.00
2007,12,18,19,00,329,11.2,15.5,2.59,9.09,5.64,999,995.7,-0.5,4.8,999.0,99.0,99.00
2007,12,18,20,00,332,11.3,14.0,2.73,9.09,5.68,999,996.5,-0.6,4.8,999.0,99.0,99.00
2007,12,18,21,00,324,11.0,13.7,2.71,8.33,5.56,999,997.1,-0.1,4.8,999.0,99.0,99.00
2007,12,18,22,00,331,9.4,11.5,2.59,8.33,5.61,999,997.4,-0.2,4.8,999.0,99.0,99.00
2007,12,18,23,00,320,8.7,10.3,2.44,8.33,5.49,999,998.0,0.2,4.8,999.0,99.0,99.00
2007,12,19,00,00,302,9.0,10.9,2.52,8.33,5.56,999,998.4,0.4,4.8,999.0,99.0,99.00
2007,12,19,01,00,305,7.0,8.4,2.28,8.33,5.57,999,998.5,0.4,4.8,999.0,99.0,99.00
2007,12,19,02,00,286,5.6,7.4,2.08,8.33,5.81,999,998.7,0.5,4.8,999.0,99.0,99.00
2007,12,19,03,00,290,11.4,13.0,2.48,12.90,6.60,999,998.8,0.1,4.8,999.0,99.0,99.00
2007,12,19,04,00,305,9.7,11.8,2.52,12.12,6.54,999,998.8,0.7,4.8,999.0,99.0,99.00
2007,12,19,05,00,299,12.5,16.1,3.03,12.90,6.24,999,999.0,1.4,4.8,999.0,99.0,99.00
2007,12,19,06,00,309,10.3,12.5,3.16,11.43,6.56,999,999.6,1.4,4.8,999.0,99.0,99.00
2007,12,19,07,00,300,11.9,14.8,3.09,12.12,6.15,999,999.9,1.4,4.8,999.0,99.0,99.00
2007,12,19,08,00,293,11.9,14.2,3.24,12.90,6.19,999,1000.9,1.0,4.8,999.0,99.0,99.00
2007,12,19,09,00,308,9.8,12.0,3.21,12.90,6.42,999,1001.8,1.2,4.8,999.0,99.0,99.00
2007,12,19,10,00,302,9.4,12.6,3.09,12.90,6.24,999,1002.9,0.8,4.8,999.0,99.0,99.00
2007,12,19,11,00,303,10.1,12.2,3.40,12.90,6.36,999,1003.5,1.4,4.8,999.0,99.0,99.00
2007,12,19,12,00,308,12.0,14.4,3.14,12.12,6.37,999,1004.2,1.6,4.8,999.0,99.0,99.00
2007,12,19,13,00,310,11.1,13.8,3.69,12.12,6.73,999,1004.9,1.5,4.8,999.0,99.0,99.00
2007,12,19,14,00,313,10.5,12.6,3.61,12.12,6.89,999,1005.3,1.7,4.7,999.0,99.0,99.00
2007,12,19,15,00,311,11.7,14.9,4.06,11.43,7.02,999,1006.5,1.7,4.7,999.0,99.0,99.00
2007,12,19,16,00,311,12.1,14.5,4.03,12.12,7.17,999,1007.1,1.4,4.8,999.0,99.0,99.00
2007,12,19,17,00,308,11.7,14.2,4.60,12.12,7.57,999,1007.6,1.4,4.7,999.0,99.0,99.00
2007,12,19,18,00,304,11.1,13.7,4.82,12.12,7.78,999,1008.5,1.6,4.7,999.0,99.0,99.00
2007,12,19,19,00,290,12.3,15.3,4.59,13.79,7.65,999,1009.3,1.9,4.7,999.0,99.0,99.00
2007,12,19,20,00,297,10.8,13.7,4.50,13.79,7.54,999,1009.5,1.7,4.7,999.0,99.0,99.00
2007,12,19,21,00,291,10.5,13.1,4.62,13.79,8.05,999,1010.2,1.8,4.7,999.0,99.0,99.00
2007,12,19,22,00,283,9.9,11.7,3.98,13.79,7.13,999,1010.2,2.2,4.7,999.0,99.0,99.00
2007,12,19,23,00,281,8.6,10.7,3.89,12.90,7.24,999,1010.3,2.4,4.7,999.0,99.0,99.00
2007,12,20,00,00,272,6.6,8.6,3.88,12.90,7.43,999,1010.1,2.7,4.7,999.0,99.0,99.00
2007,12,20,01,00,268,6.8,8.8,3.63,12.90,7.17,999,1010.0,2.8,4.7,999.0,99.0,99.00
2007,12,20,02,00,245,6.0,7.9,3.65,12.90,7.41,999,1009.9,3.2,4.7,999.0,99.0,99.00
2007,12,20,03,00,225,7.3,8.9,3.51,12.90,7.58,999,1009.0,3.8,4.7,999.0,99.0,99.00
